current_path,current_name,dataset_folder,original_name,md5
Data/flower_dataset1/flower_dataset2_100/flower_dataset2_100.jpg,flower_dataset2_100.jpg,flower_dataset1,3530500952_9f94fb8b9c_m_jpg.rf.bd5e654aa6b5b6dd4577ba1f1600715c.jpg,374cb3d7d56f0c7071af51f044facf02
Data/flower_dataset1/flower_dataset2_101/flower_dataset2_101.jpg,flower_dataset2_101.jpg,flower_dataset1,3554435478_1a7ab743e9_n_jpg.rf.3899e58f8dcbe9619be010a8af26c580.jpg,2c250acf5dbe5e7de650e73d1a7f78f2
Data/flower_dataset1/flower_dataset2_102/flower_dataset2_102.jpg,flower_dataset2_102.jpg,flower_dataset1,3585220976_5acac92d1c_jpg.rf.d676cbc8764d8b742428731e32bd0cb3.jpg,f6653117889e0345bd155cd5566cad01
Data/flower_dataset1/flower_dataset2_103/flower_dataset2_103.jpg,flower_dataset2_103.jpg,flower_dataset1,3688128868_031e7b53e1_n_jpg.rf.8770c8c262b81734a39e83665afcb79c.jpg,c1f025034838b8b10d04ada8489d9cb0
Data/flower_dataset1/flower_dataset2_104/flower_dataset2_104.jpg,flower_dataset2_104.jpg,flower_dataset1,3699235066_fc09a02dfe_m_jpg.rf.9b29bd2f427ded7b7f51cbe153249d18.jpg,9272dc74a34c7f3d2c68e1dda0881f03
Data/flower_dataset1/flower_dataset2_105/flower_dataset2_105.jpg,flower_dataset2_105.jpg,flower_dataset1,3998275481_651205e02d_jpg.rf.e092d08090c2d1e17a3d4756dab5a479.jpg,b2296fb2c0d9872d58f53aacd063b394
Data/flower_dataset1/flower_dataset2_106/flower_dataset2_106.jpg,flower_dataset2_106.jpg,flower_dataset1,4117918318_3c8935289b_m_jpg.rf.b294ac34dc44e248a2e3b0c815b58fe8.jpg,737b01222c5638b266ada8117d93650c
Data/flower_dataset1/flower_dataset2_107/flower_dataset2_107.jpg,flower_dataset2_107.jpg,flower_dataset1,4134441089_c8c1e6132a_jpg.rf.037e919b1cf0ee8496d1750cd49f1df4.jpg,83129c51a56ea154bac7166b2d027da9
Data/flower_dataset1/flower_dataset2_108/flower_dataset2_108.jpg,flower_dataset2_108.jpg,flower_dataset1,4151883194_e45505934d_n_jpg.rf.535a13c536a4e48147f62d016abde1d5.jpg,a8839ff1770543838b7c29b63931612d
Data/flower_dataset1/flower_dataset2_109/flower_dataset2_109.jpg,flower_dataset2_109.jpg,flower_dataset1,4482623536_b9fb5ae41f_n_jpg.rf.42de7e796c0284d7853817d3df787580.jpg,36b21832657ecb4f13faaa7486c33227
Data/flower_dataset1/flower_dataset2_110/flower_dataset2_110.jpg,flower_dataset2_110.jpg,flower_dataset1,4489359360_09db62f825_jpg.rf.d0c1b30faf9db1c7d83da9edb80e054e.jpg,897e4ebaa64e6448fe77bac8a3359f25
Data/flower_dataset1/flower_dataset2_111/flower_dataset2_111.jpg,flower_dataset2_111.jpg,flower_dataset1,4500964841_b1142b50fb_n_jpg.rf.cb0f106db0e90480b23d4444259e6d7f.jpg,4a3c9719bc04f6c7de1da7b2f472d090
Data/flower_dataset1/flower_dataset2_112/flower_dataset2_112.jpg,flower_dataset2_112.jpg,flower_dataset1,4510938552_6f7bae172a_n_jpg.rf.111de47470dcb3a1c84abac864fb14a9.jpg,b84b16f551ec2cc00f191331ed2bf834
Data/flower_dataset1/flower_dataset2_113/flower_dataset2_113.jpg,flower_dataset2_113.jpg,flower_dataset1,4523862714_b41b459c88_jpg.rf.340fe474b6477e7899d26ae5602733af.jpg,70170e99b95ff4b226d6f3a8a1d0f0cf
Data/flower_dataset1/flower_dataset2_114/flower_dataset2_114.jpg,flower_dataset2_114.jpg,flower_dataset1,4552591312_02fe1dcc04_n_jpg.rf.e948b3fa55f379e9bc6a4794b505ef09.jpg,0572c9ed7fca74d9bdfd6fcf9a239dbb
Data/flower_dataset1/flower_dataset2_116/flower_dataset2_116.jpg,flower_dataset2_116.jpg,flower_dataset1,4565255237_9ba29c4d4e_n_jpg.rf.11cd64595b39a098e0d272742ce64816.jpg,bda73509dc0604b9d2b2023a406a029c
Data/flower_dataset1/flower_dataset2_118/flower_dataset2_118.jpg,flower_dataset2_118.jpg,flower_dataset1,461632542_0387557eff_jpg.rf.6d2059beac8ff17b7e14380bf8ccb6c9.jpg,477058bac2a337c07dec90324458aa4f
Data/flower_dataset1/flower_dataset2_119/flower_dataset2_119.jpg,flower_dataset2_119.jpg,flower_dataset1,476856232_7c35952f40_n_jpg.rf.55557a401136b1cc502c44036111c0b1.jpg,9dff0d7141dd6da6226c3cea394e69cf
Data/flower_dataset1/flower_dataset2_12/flower_dataset2_12.jpg,flower_dataset2_12.jpg,flower_dataset1,1374193928_a52320eafa_jpg.rf.f8bb1b325cb72fae72dd16ebd5687073.jpg,8bd9b1c02412a578f6c0234b3bc0c03c
Data/flower_dataset1/flower_dataset2_120/flower_dataset2_120.jpg,flower_dataset2_120.jpg,flower_dataset1,476857510_d2b30175de_n_jpg.rf.e573ea904e5cf13a38e9d45be4f8f4e5.jpg,0aa52d8fd99c9f7a31922da34464c2d3
