current_path,current_name,dataset_folder,original_name,md5
Data/ppe_site_dataset1/ppe_site_dataset1_1/ppe_site_dataset1_1.jpg,ppe_site_dataset1_1.jpg,ppe_site_dataset1,-4405-_png_jpg.rf.937688313347dbcd3b24201dd7882906.jpg,b4fa7b21b99c754dd736615416e6bd1b
Data/ppe_site_dataset1/ppe_site_dataset1_10/ppe_site_dataset1_10.jpg,ppe_site_dataset1_10.jpg,ppe_site_dataset1,2008_008320_jpg.rf.a1f52d3537abe3e294e37dd0476e3213.jpg,5e13d0ed29ea4bda67993d57586daf98
Data/ppe_site_dataset1/ppe_site_dataset1_100/ppe_site_dataset1_100.jpg,ppe_site_dataset1_100.jpg,ppe_site_dataset1,2008_008629_jpg.rf.680300753cc6dcf6c9bb1a657db8365f.jpg,16d77fc7bc964964477459bbbda83ff5
Data/ppe_site_dataset1/ppe_site_dataset1_101/ppe_site_dataset1_101.jpg,ppe_site_dataset1_101.jpg,ppe_site_dataset1,2008_008652_jpg.rf.fc772618aa069d05e7f705b0769865e3.jpg,3638921ff5842579f8ce3bf6fbb9bcc4
Data/ppe_site_dataset1/ppe_site_dataset1_102/ppe_site_dataset1_102.jpg,ppe_site_dataset1_102.jpg,ppe_site_dataset1,2009_000063_jpg.rf.c1c829f396812c995c71a5bf2cac0473.jpg,081b1eb9c5c1bbb6bc97720882250b53
Data/ppe_site_dataset1/ppe_site_dataset1_103/ppe_site_dataset1_103.jpg,ppe_site_dataset1_103.jpg,ppe_site_dataset1,2009_000280_jpg.rf.63b2c0c5a5cdc32a47063a3db6b7f671.jpg,f79067f95183178aedba1704fb20615d
Data/ppe_site_dataset1/ppe_site_dataset1_104/ppe_site_dataset1_104.jpg,ppe_site_dataset1_104.jpg,ppe_site_dataset1,2009_000379_jpg.rf.350a21e166ddfda05b3949f749566483.jpg,a1f2b8a426ffadfca228b026c4fbf7f3
Data/ppe_site_dataset1/ppe_site_dataset1_105/ppe_site_dataset1_105.jpg,ppe_site_dataset1_105.jpg,ppe_site_dataset1,2009_002711_jpg.rf.d6db8b16ba22736f732333bf0623acfe.jpg,8defbacb0d6bf9823e49f6b975ddb586
Data/ppe_site_dataset1/ppe_site_dataset1_106/ppe_site_dataset1_106.jpg,ppe_site_dataset1_106.jpg,ppe_site_dataset1,2009_002883_jpg.rf.626fd6babb3b63e8795438e96b6be995.jpg,fdda806da80c55a119cb4d46dff199a9
Data/ppe_site_dataset1/ppe_site_dataset1_107/ppe_site_dataset1_107.jpg,ppe_site_dataset1_107.jpg,ppe_site_dataset1,2009_003000_jpg.rf.0d98c468b5a6960f34729f1c880858f2.jpg,9c97db83977f0021cf114e6bd8b1f53f
