current_path,current_name,dataset_folder,original_name,md5
Data/grape_dataset1/grape_dataset1_1/grape_dataset1_1.jpg,grape_dataset1_1.jpg,grape_dataset1,011f307f-e06b-4604-9419-d940f7b00290___FAM_B-Msls-1096_JPG.rf.61569c06e97834fcaaacb0c1f9175d0c.jpg,2f55482b278a1a26130fe4757ef57350
Data/grape_dataset1/grape_dataset1_10/grape_dataset1_10.jpg,grape_dataset1_10.jpg,grape_dataset1,0ec29818-c70e-4586-9481-3201a67b7910___Mt-N-V_HL-6175_JPG.rf.ab8a120783245c91fbcdcfecde31e3a3.jpg,62f01bf3b1b17649b570d0ce2b7fd62a
Data/grape_dataset1/grape_dataset1_100/grape_dataset1_100.jpg,grape_dataset1_100.jpg,grape_dataset1,a73330a5-8233-4a6d-a3d8-794d5aa1109a___FAM_B-Rot-0538_JPG.rf.b287bcb331e4e1d72c47526f752ae2e9.jpg,cab4a2075146aba7190292942a4db806
Data/grape_dataset1/grape_dataset1_1000/grape_dataset1_1000.jpg,grape_dataset1_1000.jpg,grape_dataset1,c3e9c779-a47b-47fa-9db5-b660d7df82e5___FAM_B-Msls-1324_JPG.rf.730c56596b043dd45d1189a3dce8a950.jpg,da8b07668d10c6ec46823c22468767e5
Data/grape_dataset1/grape_dataset1_1001/grape_dataset1_1001.jpg,grape_dataset1_1001.jpg,grape_dataset1,c3f3a5fb-b1a2-4a6e-8240-157afa9c7620___FAM_B-Rot-3240_JPG.rf.b420e8220297d16fedf732846f4c1e59.jpg,2fdda03fbcbe8948671870c7e81d0563
Data/grape_dataset1/grape_dataset1_1002/grape_dataset1_1002.jpg,grape_dataset1_1002.jpg,grape_dataset1,c431d237-0d9a-42ea-b51c-953341859808___Mt-N-V_HL-9109_JPG.rf.8d736700f662c4bfcbe96cb57a533482.jpg,6ff7262acc78dc8ea558be4623953577
Data/grape_dataset1/grape_dataset1_1003/grape_dataset1_1003.jpg,grape_dataset1_1003.jpg,grape_dataset1,c4373edb-60f5-42b7-9ed7-9f47b96d0b52___FAM_B-Rot-3446_JPG.rf.30d9e453a398d515869d3b7bc5ba819a.jpg,f529f8e8155d5de1a237bd148fd44327
Data/grape_dataset1/grape_dataset1_1004/grape_dataset1_1004.jpg,grape_dataset1_1004.jpg,grape_dataset1,c448ff18-fa6f-4efa-a7f5-813d57279a26___FAM_B-Rot-3059_JPG.rf.a655213233d44cff4f18d1d7658e6a9e.jpg,929843cf699a95d76cdd50c4047c8565
Data/grape_dataset1/grape_dataset1_1005/grape_dataset1_1005.jpg,grape_dataset1_1005.jpg,grape_dataset1,c44f3614-a9b9-481e-8b1e-d1ccd645e020___Mt-N-V_HL-8967_JPG.rf.e5ed42343f794c93bf86849123b2afbd.jpg,38baff25b8b24250c97822744be57ff3
Data/grape_dataset1/grape_dataset1_1006/grape_dataset1_1006.jpg,grape_dataset1_1006.jpg,grape_dataset1,c468be0f-2fa1-4254-aa26-64510b0da2c8___FAM_L-Blight-4922_JPG.rf.0e432b0a8adf72b4c898236c2b53c30c.jpg,4e49eeb3ed3d42502fdf1e67cd9f1d05
Data/grape_dataset1/grape_dataset1_1007/grape_dataset1_1007.jpg,grape_dataset1_1007.jpg,grape_dataset1,c48a4277-3bd4-45c8-be06-8bdc4404f252___Mt-N-V_HL-6137_JPG.rf.6c7659909b174a56a1bd7971dcdfa528.jpg,80ed398c65e0d0162f04a44e7ff93a8d
Data/grape_dataset1/grape_dataset1_1009/grape_dataset1_1009.jpg,grape_dataset1_1009.jpg,grape_dataset1,c51e7bdf-f7b7-47dd-9469-3e994c780449___FAM_B-Msls-4039_JPG.rf.53f8be8c5218931d5695926701146476.jpg,ee53dc4bb36490ed757b4845ede505af
Data/grape_dataset1/grape_dataset1_101/grape_dataset1_101.jpg,grape_dataset1_101.jpg,grape_dataset1,a75dac74-44d7-4fea-9b98-0c10b87ea7b9___FAM_B-Msls-1270_JPG.rf.f81ce42165258a883dd6ae30d6220e8a.jpg,4edbf0dbc26accedce51c96b1574faef
Data/grape_dataset1/grape_dataset1_1010/grape_dataset1_1010.jpg,grape_dataset1_1010.jpg,grape_dataset1,c5fd9bf9-9d55-4c91-a83f-2115d4771c90___FAM_L-Blight-4527_JPG.rf.b98d5b9984cac4245b04e32bcfc40c17.jpg,15233fcd19e1874d2d076eef4d6f4186
Data/grape_dataset1/grape_dataset1_1011/grape_dataset1_1011.jpg,grape_dataset1_1011.jpg,grape_dataset1,c60dbdbb-4ae6-4265-a587-de11c3c13e2d___Mt-N-V_HL-6136_JPG.rf.cab8aef0b68dda8133207363189b815a.jpg,9074cc1e0046b62bb9cd64a37f3a34aa
Data/grape_dataset1/grape_dataset1_1012/grape_dataset1_1012.jpg,grape_dataset1_1012.jpg,grape_dataset1,c6279afd-9a75-4a94-9d6d-a40d74cfe2c4___FAM_B-Msls-4116_JPG.rf.c0de0196bb54ca5e297b13491b0f8270.jpg,58fdca430f07a4dcdd0ce989730bbff3
Data/grape_dataset1/grape_dataset1_1013/grape_dataset1_1013.jpg,grape_dataset1_1013.jpg,grape_dataset1,c6dbb518-e949-4289-87a6-a1ef0fe0cccd___FAM_L-Blight-1661_JPG.rf.282b0d128dc5bd43345a8cf14a52d0f4.jpg,7b2d982bafb90fcc37850804f61b0602
Data/grape_dataset1/grape_dataset1_1014/grape_dataset1_1014.jpg,grape_dataset1_1014.jpg,grape_dataset1,c6de9597-8f56-45bf-b67f-b7ebd7e25d2e___FAM_B-Rot-3197_JPG.rf.4a51ad320ace68d63ce94608fdff354f.jpg,447f73f27284dd448135f5e4fc07fc9c
Data/grape_dataset1/grape_dataset1_1015/grape_dataset1_1015.jpg,grape_dataset1_1015.jpg,grape_dataset1,c708630b-a1a6-40a2-b0c8-7c2e84b10b63___FAM_B-Msls-4000_JPG.rf.301993e9afa58d587922350dfcee37ef.jpg,cacbea1933c17c7a53b4c224ac521b8b
Data/grape_dataset1/grape_dataset1_1016/grape_dataset1_1016.jpg,grape_dataset1_1016.jpg,grape_dataset1,c72be1b7-3f07-4094-981b-b465fe2d1b7c___FAM_B-Msls-4171_JPG.rf.49baf67b2e8698b64d0ca774b7382fd1.jpg,133f282fe23c66228ef50c1b73504e7c
Data/grape_dataset1/grape_dataset1_1017/grape_dataset1_1017.jpg,grape_dataset1_1017.jpg,grape_dataset1,c7728407-a18e-4fab-8190-b067de880aa5___Mt-N-V_HL-9010_JPG.rf.06f05efd0e4152fccfcb64cc00fa05f9.jpg,9734edeffc210a1f7d713c93250fa8d7
Data/grape_dataset1/grape_dataset1_1018/grape_dataset1_1018.jpg,grape_dataset1_1018.jpg,grape_dataset1,c7806f17-99c4-42b1-ab9a-efac3d37e51b___FAM_B-Rot-0752_JPG.rf.ff044c63266be41106243a501ab4635b.jpg,ab6762cde21baf96adce69c06fb4c06c
Data/grape_dataset1/grape_dataset1_1019/grape_dataset1_1019.jpg,grape_dataset1_1019.jpg,grape_dataset1,c78299b6-7a38-46c8-a45c-66dc11d32d4d___FAM_L-Blight-1493_JPG.rf.4c7215d365b694abaa89b8aae05b944a.jpg,0f182405159889ebf8b3716ae97e5cb6
Data/grape_dataset1/grape_dataset1_102/grape_dataset1_102.jpg,grape_dataset1_102.jpg,grape_dataset1,a7eaf8bd-2271-443d-b558-e13a7d52276a___FAM_B-Rot-0452_JPG.rf.fb96166a40c8c7a13fa2c520ea2d03f7.jpg,4fddabd8b54c4a2fbf041e4baba8825e
Data/grape_dataset1/grape_dataset1_1020/grape_dataset1_1020.jpg,grape_dataset1_1020.jpg,grape_dataset1,c7eee9a0-9a46-448f-a59a-9385132c979b___Mt-N-V_HL-9075_JPG.rf.c6151bbf6db609222d10d13b3c36dba2.jpg,5a804444edd914982411569ae17c72b8
Data/grape_dataset1/grape_dataset1_1021/grape_dataset1_1021.jpg,grape_dataset1_1021.jpg,grape_dataset1,c813333e-eed5-4934-8e83-39ffd9a52d3f___FAM_B-Rot-0371_JPG.rf.89c3600eec48e032e93f5a4aad6c8d30.jpg,125293287fe7194348161656e7de9dbd
Data/grape_dataset1/grape_dataset1_1022/grape_dataset1_1022.jpg,grape_dataset1_1022.jpg,grape_dataset1,c8170516-0c36-49d8-bf6b-4fa4871bfde9___FAM_L-Blight-3723_JPG.rf.d74d66251c229663bca23562f3543286.jpg,28a9fface8170b1e7219e3d616f3117d
Data/grape_dataset1/grape_dataset1_1023/grape_dataset1_1023.jpg,grape_dataset1_1023.jpg,grape_dataset1,c839e134-6692-4065-8e12-7ea01adcc794___Mt-N-V_HL-9014_JPG.rf.28d3efe7fcf68fd4d628beb55014a23e.jpg,93b119123c3504eb37574a0aa6f5aa31
Data/grape_dataset1/grape_dataset1_1024/grape_dataset1_1024.jpg,grape_dataset1_1024.jpg,grape_dataset1,c8be8119-a208-4bef-897e-d4ece4f7ade2___FAM_B-Msls-4071_JPG.rf.602ef93f6f3d14ffd49f204a148bc3f0.jpg,401cc4ea3f6ee7c7ec6a7fe606cc810f
Data/grape_dataset1/grape_dataset1_1025/grape_dataset1_1025.jpg,grape_dataset1_1025.jpg,grape_dataset1,c8bfe895-d9a9-489b-82c3-a038f28640c1___FAM_B-Rot-0400_JPG.rf.78f58b9802ba933918138e51134a4505.jpg,b78323a23df0f1159192aff927cf6d77
Data/grape_dataset1/grape_dataset1_1026/grape_dataset1_1026.jpg,grape_dataset1_1026.jpg,grape_dataset1,c95315d3-0a8f-476e-9eee-c6c9f4246841___Mt-N-V_HL-6197_JPG.rf.b9fa3ca8d9181e39be538b609649ee03.jpg,5ba1e356f2d77b0ab611b19f1978edce
Data/grape_dataset1/grape_dataset1_1027/grape_dataset1_1027.jpg,grape_dataset1_1027.jpg,grape_dataset1,c9a2c0cb-b461-437f-960d-b9475bfe3a34___FAM_L-Blight-4696_JPG.rf.ee38abc068bb52206c567cf43652cf77.jpg,a83d214b4f99fcb085379babf93f760b
Data/grape_dataset1/grape_dataset1_1028/grape_dataset1_1028.jpg,grape_dataset1_1028.jpg,grape_dataset1,c9bc0233-38a5-4104-ae08-fec0501b28f6___Mt-N-V_HL-6068_JPG.rf.cdbc8e9136712a15b32a1a80dfebb7ce.jpg,57b10b4a3056ee3cd6ee40063d3f1515
Data/grape_dataset1/grape_dataset1_1029/grape_dataset1_1029.jpg,grape_dataset1_1029.jpg,grape_dataset1,ca034c1e-45f0-471f-9067-4f65b3d16dd8___FAM_B-Msls-0913_JPG.rf.304301cbcb8f30cdc3fb8cb75cabe1c5.jpg,46e9c6fd29defbf371095901040e7be3
Data/grape_dataset1/grape_dataset1_103/grape_dataset1_103.jpg,grape_dataset1_103.jpg,grape_dataset1,aa2b7d73-7b7a-4182-98d4-7b8693a3aac0___FAM_B-Rot-3347_JPG.rf.e6e54cca792141aea2e186c3a687aeed.jpg,b983d24ed9e2c2f8060a346e68fd326e
Data/grape_dataset1/grape_dataset1_1031/grape_dataset1_1031.jpg,grape_dataset1_1031.jpg,grape_dataset1,ca1219a9-1282-4c57-8abd-4ffe60454fc0___FAM_L-Blight-1631_JPG.rf.d247194b90a7032ada5882dc899e85b2.jpg,93f44b52ec0345dac9c3562b2b5ac39b
Data/grape_dataset1/grape_dataset1_1032/grape_dataset1_1032.jpg,grape_dataset1_1032.jpg,grape_dataset1,ca2d4db1-7716-4007-a5d9-fc6d23655c2b___FAM_B-Rot-5051_JPG.rf.061f1f45e9bb45cd99f8cac56cdb4439.jpg,5a1a2546e7efceb4b6854bc6b6a443b3
Data/grape_dataset1/grape_dataset1_1033/grape_dataset1_1033.jpg,grape_dataset1_1033.jpg,grape_dataset1,ca7cf312-1d36-4e41-b29f-b9879b7519f1___Mt-N-V_HL-9100_JPG.rf.e5f82214efd0f26297353dc491b9e618.jpg,3103c03d05390f2b899d89f00f0a0e53
Data/grape_dataset1/grape_dataset1_1034/grape_dataset1_1034.jpg,grape_dataset1_1034.jpg,grape_dataset1,caa24bc6-c55d-4730-856f-a397108a7887___FAM_L-Blight-4756_JPG.rf.ccf5cc5a90ade30e0e87e46b3d85cd78.jpg,2b1cd1a8a1a9b17f29eb4a064049bc5e
Data/grape_dataset1/grape_dataset1_1035/grape_dataset1_1035.jpg,grape_dataset1_1035.jpg,grape_dataset1,caf1a7e7-8f7b-4127-929c-7d9c29c31d56___Mt-N-V_HL-8969_JPG.rf.8e457c0705f03b2401c3dab4acd04703.jpg,b12d018a8513a43260836e7ffe5f16ce
Data/grape_dataset1/grape_dataset1_1036/grape_dataset1_1036.jpg,grape_dataset1_1036.jpg,grape_dataset1,cb340afd-cfe7-47f7-84c6-28c8d4dd3166___FAM_L-Blight-0803_JPG.rf.2628f6fca0761f7e0da5e5e3b97b011d.jpg,f31783d24baf035d4663e275ed453361
Data/grape_dataset1/grape_dataset1_1037/grape_dataset1_1037.jpg,grape_dataset1_1037.jpg,grape_dataset1,cb95559e-ee56-475a-b60e-d1f271750926___FAM_B-Msls-3829_JPG.rf.3fb4b284a8b889e88367db72669970a9.jpg,1c5ea3d291b87a57861eec2d54d9d05a
Data/grape_dataset1/grape_dataset1_1038/grape_dataset1_1038.jpg,grape_dataset1_1038.jpg,grape_dataset1,cbf81b0d-3366-4851-8f87-9596a1e60b2a___FAM_B-Msls-4339_JPG.rf.655e6e1aff2c47725767c0a7e14c2bc1.jpg,c260f55d1b4bbe0b6d82c6e41e918903
Data/grape_dataset1/grape_dataset1_1039/grape_dataset1_1039.jpg,grape_dataset1_1039.jpg,grape_dataset1,cc173e43-d13a-47aa-bb59-d4724d09e816___FAM_B-Msls-1842_JPG.rf.76ef6df4739b256fd4f3d6a263c856ac.jpg,5d6cfc3a0251f3c2965fd76cf67bd5c6
Data/grape_dataset1/grape_dataset1_104/grape_dataset1_104.jpg,grape_dataset1_104.jpg,grape_dataset1,aa5d794f-9e41-40c2-a265-12fdf7c22bc3___FAM_B-Msls-4036_JPG.rf.ebba42a6c9cf11d100bc8ead7d324497.jpg,df95d632531d4efc8c7bcce978731ffd
Data/grape_dataset1/grape_dataset1_1040/grape_dataset1_1040.jpg,grape_dataset1_1040.jpg,grape_dataset1,cc1a3e6b-5772-4204-b8f1-7b1d98d2d3e2___FAM_L-Blight-3631_JPG.rf.e5efbb97c2335ccab762d1ef26a4ad65.jpg,125d724fc98fb3825b76c3baadb39a84
Data/grape_dataset1/grape_dataset1_1041/grape_dataset1_1041.jpg,grape_dataset1_1041.jpg,grape_dataset1,cc32bb4c-24b1-4b22-a951-6c9666cda8a3___FAM_L-Blight-4788_JPG.rf.cdedae12bfedf7ca8deeb9606438d9de.jpg,ca35301c78a454c1415f29b569faf516
Data/grape_dataset1/grape_dataset1_1042/grape_dataset1_1042.jpg,grape_dataset1_1042.jpg,grape_dataset1,cc71f055-423d-49ef-98c9-078f9a4ae3c4___FAM_B-Msls-0974_JPG.rf.0d3a12eb3e6b77473cf63dcecea66ff2.jpg,a30a07e9bc774e0d373c65f00a66f8b6
Data/grape_dataset1/grape_dataset1_1043/grape_dataset1_1043.jpg,grape_dataset1_1043.jpg,grape_dataset1,cc8662ad-e005-4d29-b38d-21889e8f8771___FAM_L-Blight-4726_JPG.rf.f3cf4a469b1ee32f98a6a5612b281fc4.jpg,477b878802ed94478e53a6043d00d15a
Data/grape_dataset1/grape_dataset1_1044/grape_dataset1_1044.jpg,grape_dataset1_1044.jpg,grape_dataset1,ccf85694-b813-4442-bc83-3ff017fc7719___FAM_L-Blight-4825_JPG.rf.862b7a76afb901313576fed1d848b84c.jpg,0a10df499eedf9bb8b670f0f5878dbda
Data/grape_dataset1/grape_dataset1_1045/grape_dataset1_1045.jpg,grape_dataset1_1045.jpg,grape_dataset1,cd21d350-3a40-45b8-8c67-c15c2a336545___FAM_B-Rot-3206_JPG.rf.b8e73890275cb799102ac106ce33586e.jpg,749904fab9edf4169f6e8916a8828790
Data/grape_dataset1/grape_dataset1_1046/grape_dataset1_1046.jpg,grape_dataset1_1046.jpg,grape_dataset1,cd7bc6d0-0a45-4d7f-8474-1cb3bfc8adba___FAM_B-Rot-3268_JPG.rf.6f0ad811d73a9c142e5a2c8cedc0e4a7.jpg,b696334361097b71b1ffdf63f9757f5f
Data/grape_dataset1/grape_dataset1_1047/grape_dataset1_1047.jpg,grape_dataset1_1047.jpg,grape_dataset1,cd97ebce-675c-42c9-a9c6-85ebc7dab12f___FAM_B-Msls-4024_JPG.rf.052e9d7ebab9541fa5203713b874a43f.jpg,798057c7f59ad6d56e4d18e1f35c729b
Data/grape_dataset1/grape_dataset1_1048/grape_dataset1_1048.jpg,grape_dataset1_1048.jpg,grape_dataset1,cda31b07-8938-4108-9c26-6b3cab14bea3___FAM_L-Blight-4782_JPG.rf.efc89981d925da6e602a649ad2dc6beb.jpg,fd0ea32f5eb6ae6eb945d4edbc6bf841
Data/grape_dataset1/grape_dataset1_1049/grape_dataset1_1049.jpg,grape_dataset1_1049.jpg,grape_dataset1,cdb30cda-f6b9-462e-9363-a50a400d5fa7___FAM_B-Msls-4324_JPG.rf.42a18f1b7c5b7bef8c07c475b91d933c.jpg,b2eb3756bcbbb8b3efc7a681b9930c89
Data/grape_dataset1/grape_dataset1_105/grape_dataset1_105.jpg,grape_dataset1_105.jpg,grape_dataset1,ab53a148-3a2c-4f4f-94df-e484d7daa29c___FAM_B-Msls-1847_JPG.rf.c1593a60c2f4660b5ff639ab029551ca.jpg,0b7645115a4d841723bf02f59af3162c
Data/grape_dataset1/grape_dataset1_1050/grape_dataset1_1050.jpg,grape_dataset1_1050.jpg,grape_dataset1,cdbc019a-ed10-492d-9ce5-9bfa1f7f2f72___Mt-N-V_HL-9021_JPG.rf.175df6a998ff0fe11c89b91b0b5c7ca3.jpg,4289645b881be89ff7187eec34c9a3c2
Data/grape_dataset1/grape_dataset1_1052/grape_dataset1_1052.jpg,grape_dataset1_1052.jpg,grape_dataset1,ce301c49-341e-43da-830c-f5a2d3b00fd5___FAM_L-Blight-1719_JPG.rf.12685c9dd92a32b664123a9b5a325f64.jpg,be1dfe2e15eb5ecb4203535cbde50324
Data/grape_dataset1/grape_dataset1_1053/grape_dataset1_1053.jpg,grape_dataset1_1053.jpg,grape_dataset1,ce36ca23-3907-4d87-abf7-ed79a8714865___FAM_B-Rot-3080_JPG.rf.c0bc5b8dad505cc24d0896032c32c75f.jpg,f3940df0b25f1c99e4af069305eee616
Data/grape_dataset1/grape_dataset1_1054/grape_dataset1_1054.jpg,grape_dataset1_1054.jpg,grape_dataset1,ce477444-5531-480b-8d5b-3e998b73ef26___FAM_L-Blight-4892_JPG.rf.05ca01b0910222a77ccd9566d7eb3756.jpg,b5c4ea314924c6296160e8130678c928
Data/grape_dataset1/grape_dataset1_1055/grape_dataset1_1055.jpg,grape_dataset1_1055.jpg,grape_dataset1,ce59abc7-726e-4fdf-93ca-58d815ba7ee4___FAM_B-Rot-3109_JPG.rf.6f96944e4345642afde444f2005f56c1.jpg,abb45aa29f0f29a05e7600c7d00c7dae
Data/grape_dataset1/grape_dataset1_1056/grape_dataset1_1056.jpg,grape_dataset1_1056.jpg,grape_dataset1,ce984202-f9d5-45c3-9112-2b9366e28b14___FAM_B-Rot-3011_JPG.rf.5d0d3d9c5c5fa8204026d8274c3719aa.jpg,822b9dc87dbb095fecc8f978d97c270a
